,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
4221,TOYOTA,VITZ KSP90,2006,1000.0,Automatic,Petrol,209000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,53.75
4222,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Colombo,2025-02-01,No Leasing,USED,Available,Available,Available,Available,51.5
4223,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Kurunegala,2025-01-31,No Leasing,USED,Available,Available,Available,Available,53.0
4224,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Pannala,2025-01-30,No Leasing,USED,Available,Available,Available,Available,53.9
4225,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Nattandiya,2025-01-29,No Leasing,USED,Available,Available,Available,Available,56.41176470588236
4226,TOYOTA,VITZ KSP90,2007,990.0,Automatic,Petrol,198000.0,Matara,2025-01-29,No Leasing,USED,Available,Available,Available,Available,56.5
4227,TOYOTA,VITZ KSP90,2012,1000.0,Automatic,Petrol,143000.0,Divulapitiya,2025-01-29,No Leasing,USED,Available,Available,Available,Available,59.75
4228,TOYOTA,VITZ KSP90,2008,990.0,Automatic,Petrol,187000.0,Boralesgamuwa,2025-01-18,No Leasing,USED,Available,Available,Available,Available,56.41176470588236
4229,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Katunayake,2025-01-17,No Leasing,USED,Available,Available,Available,Available,56.41176470588236
4230,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Kandy,2025-01-16,No Leasing,USED,Available,Available,Available,Available,54.5
4231,TOYOTA,VITZ KSP90,2006,1300.0,Automatic,Petrol,209000.0,Kuliyapitiya,2025-01-14,No Leasing,USED,Available,Available,Available,Available,55.0
4232,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Marawila,2025-01-13,No Leasing,USED,Available,Available,Available,Available,55.0
4233,TOYOTA,VITZ KSP90,2007,1015.0,Automatic,Petrol,198000.0,Kurunegala,2025-01-12,No Leasing,USED,Available,Available,Available,Available,53.61875
4234,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Available,Available,54.5
4235,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Available,Not_Available,53.61875
4236,TOYOTA,VITZ KSP90,2008,1300.0,Automatic,Petrol,187000.0,Kuliyapitiya,2025-01-06,No Leasing,USED,Available,Available,Available,Available,60.1
4237,TOYOTA,VITZ KSP90,2007,990.0,Automatic,Petrol,198000.0,Ratnapura,2025-01-05,No Leasing,USED,Available,Available,Available,Not_Available,51.0
4238,TOYOTA,VITZ KSP90,2010,990.0,Automatic,Petrol,165000.0,Beruwala,2025-01-28,No Leasing,USED,Available,Available,Available,Available,60.0
4239,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Kurunegala,2025-01-26,No Leasing,USED,Available,Available,Available,Available,52.5
4240,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Galle,2025-01-25,No Leasing,USED,Available,Available,Available,Available,52.75
4241,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Kesbewa,2025-01-24,No Leasing,USED,Available,Available,Available,Available,57.5
4242,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Kurunegala,2024-12-29,No Leasing,USED,Available,Available,Available,Available,56.0
4243,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Piliyandala,2024-12-28,No Leasing,USED,Available,Available,Available,Available,57.0
4244,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Matara,2024-12-27,No Leasing,USED,Available,Available,Available,Available,55.0
4245,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Vavuniya,2024-12-27,No Leasing,USED,Available,Available,Available,Available,57.0
4246,TOYOTA,VITZ KSP90,2005,1000.0,Automatic,Petrol,220000.0,Ampara,2024-12-26,No Leasing,USED,Available,Available,Available,Available,55.0
4247,TOYOTA,VITZ KSP90,2008,1300.0,Automatic,Petrol,187000.0,Kuliyapitiya,2024-12-26,No Leasing,USED,Available,Available,Available,Available,60.60128676470589
4248,TOYOTA,VITZ KSP90,2007,990.0,Automatic,Petrol,198000.0,Homagama,2024-12-24,No Leasing,USED,Available,Available,Available,Available,53.61875
4249,TOYOTA,VITZ KSP90,2007,990.0,Automatic,Petrol,198000.0,Kandy,2024-12-20,No Leasing,USED,Available,Available,Available,Available,55.0
4250,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Kottawa,2024-12-19,No Leasing,USED,Available,Available,Available,Available,55.0
4251,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Gampaha,2024-12-15,No Leasing,USED,Available,Available,Available,Available,59.0
4252,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Matara,2024-12-14,No Leasing,USED,Available,Available,Available,Available,56.0
4253,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Embilipitiya,2024-12-08,No Leasing,USED,Available,Available,Available,Available,58.0
4254,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Gampaha,2024-12-06,No Leasing,USED,Available,Available,Available,Available,52.75
4255,TOYOTA,VITZ KSP90,2007,1000.0,Automatic,Petrol,198000.0,Batticaloa,2024-12-06,No Leasing,USED,Available,Available,Available,Available,53.25
4256,SUZUKI,WAGON R FX,2017,660.0,Automatic,Hybrid,88000.0,Kegalle,2025-02-05,No Leasing,USED,Available,Available,Available,Available,59.5
4257,SUZUKI,WAGON R FX,2017,660.0,Automatic,Hybrid,88000.0,Negombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,59.31190476190476
4258,SUZUKI,WAGON R FX,2018,650.0,Automatic,Hybrid,77000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Available,Available,60.1375
4259,SUZUKI,WAGON R FX,2015,650.0,Automatic,Hybrid,110000.0,Kandy,2025-02-04,No Leasing,USED,Available,Available,Available,Available,54.79375
4260,SUZUKI,WAGON R FX,2018,650.0,Automatic,Hybrid,77000.0,Ja-Ela,2025-02-04,No Leasing,USED,Available,Available,Available,Available,58.0
4261,SUZUKI,WAGON R FX,2018,660.0,Automatic,Petrol,77000.0,Kurunegala,2025-02-03,No Leasing,USED,Available,Available,Available,Available,60.1375
4262,SUZUKI,WAGON R FX,2017,650.0,Automatic,Petrol,88000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,59.9
4263,SUZUKI,WAGON R FX,2017,650.0,Automatic,Hybrid,88000.0,Polonnaruwa,2025-02-02,No Leasing,USED,Available,Available,Available,Available,58.0
4264,SUZUKI,WAGON R FX,2017,650.0,Automatic,Petrol,88000.0,Kandana,2025-02-02,No Leasing,USED,Available,Available,Available,Available,58.0
4265,SUZUKI,WAGON R FX,2016,660.0,Automatic,Petrol,99000.0,Anuradapura,2025-02-01,No Leasing,USED,Available,Available,Available,Available,54.79375
4266,SUZUKI,WAGON R FX,2017,650.0,Automatic,Petrol,88000.0,Kalutara,2025-02-01,Ongoing Lease,USED,Available,Available,Available,Available,58.0
4267,SUZUKI,WAGON R FX,2017,650.0,Automatic,Hybrid,88000.0,Nawala,2025-02-01,No Leasing,USED,Available,Available,Available,Available,59.31190476190476
4268,SUZUKI,WAGON R FX,2017,650.0,Automatic,Petrol,88000.0,Kiribathgoda,2025-01-31,No Leasing,USED,Available,Available,Available,Available,59.31190476190476
4269,SUZUKI,WAGON R FX,2016,660.0,Automatic,Petrol,99000.0,Bandaragama,2025-01-30,No Leasing,USED,Available,Available,Available,Available,54.79375
4270,SUZUKI,WAGON R FX,2017,650.0,Automatic,Petrol,88000.0,Kegalle,2025-01-29,No Leasing,USED,Available,Available,Available,Available,54.79375
4271,SUZUKI,WAGON R FX,2017,660.0,Automatic,Petrol,88000.0,Colombo,2025-01-18,No Leasing,USED,Available,Available,Available,Available,58.75
4272,SUZUKI,WAGON R FX,2018,660.0,Automatic,Hybrid,77000.0,Kotte,2025-01-18,No Leasing,USED,Available,Available,Available,Available,59.95
4273,SUZUKI,WAGON R FX,2018,650.0,Automatic,Hybrid,77000.0,Badulla,2025-01-14,No Leasing,USED,Available,Available,Available,Available,60.0
4274,SUZUKI,WAGON R FX,2017,660.0,Automatic,Hybrid,88000.0,Colombo,2025-01-11,No Leasing,USED,Available,Available,Available,Available,61.5
4275,SUZUKI,WAGON R FX,2017,660.0,Automatic,Petrol,88000.0,Colombo,2025-01-28,No Leasing,USED,Available,Available,Available,Available,60.5
4276,SUZUKI,WAGON R FX,2017,660.0,Automatic,Hybrid,88000.0,Kadawatha,2025-01-28,No Leasing,USED,Available,Available,Available,Available,57.5
4277,SUZUKI,WAGON R FX,2018,660.0,Automatic,Hybrid,77000.0,Kegalle,2025-01-27,No Leasing,USED,Available,Available,Available,Available,60.1375
4278,SUZUKI,WAGON R FX,2018,600.0,Automatic,Hybrid,77000.0,Colombo,2025-01-27,No Leasing,USED,Available,Available,Available,Available,58.5
4279,SUZUKI,WAGON R FX,2017,650.0,Automatic,Hybrid,88000.0,Panadura,2025-01-23,No Leasing,USED,Available,Available,Available,Available,57.0
4280,SUZUKI,WAGON R FX,2017,660.0,Automatic,Hybrid,88000.0,Ja-Ela,2025-01-23,No Leasing,USED,Available,Available,Available,Available,61.5
4281,SUZUKI,WAGON R FX,2017,660.0,Automatic,Petrol,88000.0,Mawanella,2025-01-22,No Leasing,USED,Available,Available,Available,Available,58.75
4282,SUZUKI,WAGON R FX,2017,660.0,Automatic,Hybrid,88000.0,Wattala,2025-01-21,No Leasing,USED,Available,Available,Available,Available,58.9
4283,SUZUKI,WAGON R FX,2017,650.0,Automatic,Hybrid,88000.0,Embilipitiya,2025-01-20,Ongoing Lease,USED,Available,Available,Available,Available,59.31190476190476
4284,SUZUKI,WAGON R FX,2018,660.0,Automatic,Hybrid,77000.0,Piliyandala,2025-01-03,No Leasing,USED,Available,Available,Available,Available,58.0
4285,SUZUKI,WAGON R FX,2017,650.0,Automatic,Hybrid,88000.0,Maharagama,2024-12-29,No Leasing,USED,Available,Available,Available,Available,58.5
4286,SUZUKI,WAGON R FX,2018,650.0,Automatic,Hybrid,77000.0,Panadura,2024-12-27,No Leasing,USED,Available,Available,Available,Available,57.75
4287,SUZUKI,WAGON R FX,2017,660.0,Automatic,Hybrid,88000.0,Kegalle,2024-12-26,No Leasing,USED,Available,Available,Available,Available,59.31190476190476
4288,SUZUKI,WAGON R FX,2018,650.0,Automatic,Petrol,77000.0,Mirigama,2024-12-25,No Leasing,USED,Available,Available,Available,Available,60.1375
4289,SUZUKI,WAGON R FX,2018,650.0,Automatic,Hybrid,77000.0,Horana,2024-12-23,No Leasing,USED,Available,Available,Available,Available,60.1375
4290,SUZUKI,WAGON R FX,2017,650.0,Automatic,Petrol,88000.0,Matara,2024-12-23,No Leasing,USED,Available,Available,Available,Available,59.31190476190476
4291,SUZUKI,WAGON R FX,2016,650.0,Automatic,Petrol,99000.0,Pannipitiya,2024-12-23,No Leasing,USED,Available,Available,Available,Available,54.79375
4292,SUZUKI,WAGON R FX,2017,660.0,Automatic,Petrol,88000.0,Colombo,2024-12-21,No Leasing,USED,Available,Available,Available,Available,57.75
4293,SUZUKI,WAGON R FX,2017,650.0,Automatic,Hybrid,88000.0,Kiribathgoda,2024-12-21,No Leasing,USED,Available,Available,Available,Available,63.34375000000001
4294,SUZUKI,WAGON R FX,2018,660.0,Automatic,Petrol,77000.0,Kalutara,2024-12-20,No Leasing,USED,Available,Available,Available,Available,63.34375000000001
4295,SUZUKI,WAGON R FX,2016,660.0,Automatic,Petrol,99000.0,Gampaha,2024-12-20,No Leasing,USED,Available,Available,Available,Available,55.0
4296,SUZUKI,WAGON R FX,2016,660.0,Automatic,Petrol,99000.0,Anuradapura,2024-12-20,No Leasing,USED,Available,Available,Available,Available,54.95
4297,SUZUKI,WAGON R FX,2017,650.0,Automatic,Petrol,88000.0,Dehiwala-Mount-Lavinia,2024-12-16,No Leasing,USED,Available,Available,Available,Available,58.75
4298,SUZUKI,WAGON R FX,2017,650.0,Automatic,Hybrid,88000.0,Panadura,2024-12-16,No Leasing,USED,Available,Available,Available,Available,59.25
4299,SUZUKI,WAGON R FX,2017,660.0,Automatic,Petrol,88000.0,Polonnaruwa,2024-12-13,No Leasing,USED,Available,Available,Available,Available,60.5
4300,SUZUKI,WAGON R FX,2018,650.0,Automatic,Hybrid,77000.0,Colombo,2024-12-06,No Leasing,USED,Available,Available,Available,Available,60.1375
4301,SUZUKI,WAGON R FX,2017,650.0,Automatic,Hybrid,88000.0,Gampaha,2024-12-05,No Leasing,USED,Available,Available,Available,Available,63.34375000000001
4302,SUZUKI,WAGON R FX,2018,650.0,Automatic,Petrol,77000.0,Dehiwala-Mount-Lavinia,2024-12-04,Ongoing Lease,USED,Available,Available,Available,Available,63.34375000000001
4303,SUZUKI,ALTO LXI,2010,800.0,Manual,Petrol,165000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.9
4304,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Nittambuwa,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,33.25
4305,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Minuwangoda,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,32.25
4306,SUZUKI,ALTO LXI,2011,800.0,Manual,Petrol,154000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.5
4307,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Homagama,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,32.78181818181818
4308,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kandy,2025-02-04,No Leasing,USED,Available,Available,Available,Available,31.6
4309,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kegalle,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,33.9
4310,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Hambantota,2025-02-03,No Leasing,USED,Available,Not_Available,Available,Not_Available,33.75
4311,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Matara,2025-02-03,No Leasing,USED,Available,Available,Available,Not_Available,32.78181818181818
4312,SUZUKI,ALTO LXI,2016,800.0,Manual,Petrol,99000.0,Galle,2025-02-03,No Leasing,USED,Available,Available,Not_Available,Available,34.75
4313,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Matugama,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,33.0
4314,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Colombo,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Not_Available,32.5
4315,SUZUKI,ALTO LXI,2012,800.0,Manual,Petrol,143000.0,Hambantota,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.5
4316,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kaduwela,2025-01-31,No Leasing,USED,Available,Available,Not_Available,Available,33.9
4317,SUZUKI,ALTO LXI,2011,800.0,Manual,Petrol,154000.0,Kandy,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.966666666666665
4318,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Gampaha,2025-01-30,No Leasing,USED,Available,Available,Available,Available,31.5
4319,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kottawa,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Available,31.75
4320,SUZUKI,ALTO LXI,2006,800.0,Manual,Petrol,209000.0,Mawanella,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.95
4321,SUZUKI,ALTO LXI,2011,800.0,Manual,Petrol,154000.0,Kandy,2025-01-16,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.9
4322,SUZUKI,ALTO LXI,2013,800.0,Manual,Petrol,132000.0,Kandy,2025-01-13,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.9
4323,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Negombo,2025-01-13,No Leasing,USED,Available,Available,Not_Available,Available,32.8
4324,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Not_Available,32.25
4325,SUZUKI,ALTO LXI,2011,964.0,Manual,Petrol,154000.0,Tangalle,2025-01-10,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.966666666666665
4326,SUZUKI,ALTO LXI,2011,800.0,Manual,Petrol,154000.0,Colombo,2025-01-08,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,28.5
4327,SUZUKI,ALTO LXI,2010,800.0,Manual,Petrol,165000.0,Gampaha,2025-01-06,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.5
4328,SUZUKI,ALTO LXI,2014,800.0,Manual,Petrol,121000.0,Kurunegala,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Available,29.5
4329,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Hanwella,2025-01-27,No Leasing,USED,Available,Available,Available,Available,32.85
4330,SUZUKI,ALTO LXI,2005,800.0,Manual,Petrol,220000.0,Gampaha,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Available,22.5
4331,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Battaramulla,2025-01-20,No Leasing,USED,Available,Available,Not_Available,Available,35.4
4332,SUZUKI,ALTO LXI,2016,800.0,Manual,Petrol,99000.0,Negombo,2025-01-20,No Leasing,USED,Available,Available,Not_Available,Available,35.25
4333,SUZUKI,ALTO LXI,2007,800.0,Manual,Petrol,198000.0,Kuliyapitiya,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.9
4334,SUZUKI,ALTO LXI,2014,800.0,Manual,Petrol,121000.0,Homagama,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Available,31.0
4335,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Hanwella,2024-12-26,No Leasing,USED,Available,Available,Available,Available,33.9
4336,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Homagama,2024-12-26,No Leasing,USED,Available,Available,Not_Available,Available,32.5
4337,SUZUKI,ALTO LXI,2011,796.0,Manual,Petrol,154000.0,Galle,2024-12-25,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,26.966666666666665
4338,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kalutara,2024-12-22,No Leasing,USED,Available,Available,Not_Available,Available,33.0
4339,SUZUKI,ALTO LXI,2007,800.0,Manual,Petrol,198000.0,Malabe,2024-12-22,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.5
4340,SUZUKI,ALTO LXI,2016,800.0,Manual,Petrol,99000.0,Minuwangoda,2024-12-19,No Leasing,USED,Available,Available,Available,Available,32.85
4341,SUZUKI,ALTO LXI,2006,800.0,Manual,Petrol,209000.0,Piliyandala,2024-12-16,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.0
4342,SUZUKI,ALTO LXI,2016,800.0,Manual,Petrol,99000.0,Colombo,2024-12-16,No Leasing,USED,Available,Available,Not_Available,Available,36.5
4343,SUZUKI,ALTO LXI,2015,1000.0,Manual,Petrol,110000.0,Kadawatha,2024-12-15,No Leasing,USED,Available,Available,Not_Available,Available,32.9
4344,SUZUKI,ALTO LXI,2010,800.0,Manual,Petrol,165000.0,Homagama,2024-12-13,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,26.2
4345,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kandy,2024-12-05,No Leasing,USED,Available,Available,Available,Not_Available,29.5
4346,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kurunegala,2024-12-05,No Leasing,USED,Available,Available,Not_Available,Available,32.95
4347,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Padukka,2024-12-05,No Leasing,USED,Available,Available,Not_Available,Available,33.0
4348,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Tangalle,2024-12-05,No Leasing,USED,Available,Available,Not_Available,Available,32.75
4349,TOYOTA,ALLION 240,2004,1500.0,Automatic,Petrol,231000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,75.0
4350,TOYOTA,ALLION 240,2006,1500.0,Automatic,Petrol,209000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,81.0
4351,TOYOTA,ALLION 240,2004,1500.0,Automatic,Petrol,231000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Available,Available,70.81666666666666
4352,TOYOTA,ALLION 240,2006,1500.0,Automatic,Petrol,209000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Available,Available,78.75
4353,TOYOTA,ALLION 240,2005,1490.0,Automatic,Petrol,220000.0,Kandy,2025-02-03,No Leasing,USED,Available,Available,Available,Available,77.25
4354,TOYOTA,ALLION 240,2003,1500.0,Automatic,Petrol,242000.0,Kandy,2025-01-30,No Leasing,USED,Available,Available,Available,Available,69.0
4355,TOYOTA,ALLION 240,2005,1500.0,Automatic,Petrol,220000.0,Colombo,2025-01-30,No Leasing,USED,Available,Available,Available,Available,79.5
4356,TOYOTA,ALLION 240,2007,1500.0,Automatic,Petrol,198000.0,Gampaha,2025-01-28,No Leasing,USED,Available,Available,Available,Available,82.75
4357,TOYOTA,ALLION 240,2007,1500.0,Automatic,Petrol,198000.0,Dambulla,2025-01-17,No Leasing,USED,Available,Available,Available,Available,81.0
4358,TOYOTA,ALLION 240,2003,1496.0,Automatic,Petrol,242000.0,Chilaw,2025-01-17,Ongoing Lease,USED,Available,Available,Available,Available,68.64
4359,TOYOTA,ALLION 240,2004,1500.0,Automatic,Petrol,231000.0,Colombo,2025-01-12,No Leasing,USED,Available,Available,Available,Available,70.81666666666666
4360,TOYOTA,ALLION 240,2007,1500.0,Automatic,Petrol,198000.0,Anuradapura,2025-01-10,No Leasing,USED,Available,Available,Available,Available,88.0
4361,TOYOTA,ALLION 240,2006,1500.0,Automatic,Petrol,209000.0,Ratnapura,2025-01-08,No Leasing,USED,Available,Available,Available,Available,76.5
